Solution option name,Time taken to complete step,Cost of transaction fee,Cost of additional fee,Sender’s Currency,Sender’s country,Recipient’s currency,Recipient’s country,Transaction amount,Settled amount,Sender_id,Receiver_id,Transaction_id,Transacted at timestamp,Cost Ratio,Time Cost Interaction,Transaction Efficiency
Western Union,12,16.444000428247058,1.723793691878919,GBP,Germany,EUR,Canada,7539.1788354605105,7521.0110413403845,S4853,R4853,T4853,2024-06-21 17:31:38.244469,0.002409784210804736,218.0135294415117,0.9975902157891953
Western Union,11,12.014292238837411,3.694708187733196,CAD,Canada,EUR,UK,5494.499574024708,5478.790573598137,S4854,R4854,T4854,2023-09-10 17:31:38.244471,0.0028590411583313317,172.7990046922767,0.9971409588416686
PayPal,21,14.568172760334189,3.299977921777727,EUR,Canada,EUR,USA,2171.730232177346,2153.862081495234,S4855,R4855,T4855,2024-02-14 17:31:38.244472,0.00822761060161582,375.2311643243503,0.9917723893983843
Western Union,56,12.56532750480721,3.874099420838943,EUR,UK,USD,Japan,6600.0468281741505,6583.607401248504,S4856,R4856,T4856,2023-09-16 17:31:38.244474,0.002490804588759863,920.6079078361845,0.9975091954112401
Western Union,55,10.337359244873287,1.3976369184976238,GBP,Germany,EUR,USA,5914.530217275586,5902.795221112216,S4857,R4857,T4857,2024-07-02 17:31:38.244476,0.001984096070571165,645.4247889854,0.9980159039294288
PayPal,49,19.74628288422364,0.6306507200092302,EUR,Japan,USD,USA,2315.21022547582,2294.8332918715873,S4858,R4858,T4858,2024-01-06 17:31:38.244477,0.008801331896348642,998.4697466074105,0.9911986681036514
SWIFT,33,28.46103819814396,1.959328433757912,CAD,USA,GBP,Canada,9163.314119453733,9132.89375282183,S4859,R4859,T4859,2024-06-06 17:31:38.244479,0.0033197996091086056,1003.8720988527617,0.9966802003908913
SWIFT,33,20.555850991420883,2.906603090701042,GBP,USA,GBP,Canada,7651.18573526669,7627.723281184568,S4860,R4860,T4860,2024-03-09 17:31:38.244480,0.003066512158236623,774.2609847100234,0.9969334878417633
Western Union,62,16.727914595401888,3.7762647395744056,EUR,Japan,EUR,USA,2092.485783251759,2071.9816039167827,S4861,R4861,T4861,2024-01-20 17:31:38.244482,0.009798957536099693,1271.2591187685302,0.9902010424639002
Western Union,28,7.395119319827118,3.5511526449895308,EUR,Canada,EUR,USA,7037.589698806557,7026.643426841741,S4862,R4862,T4862,2023-11-07 17:31:38.244483,0.0015554007029811544,306.4956150148662,0.9984445992970189
PayPal,12,18.905053666906014,2.8384652854510026,EUR,UK,CAD,Canada,9210.797221976578,9189.053703024221,S4863,R4863,T4863,2024-07-30 17:31:38.244485,0.0023606554816425537,260.92222742828415,0.9976393445183575
Western Union,17,17.35951679885055,2.617935509745175,EUR,Germany,EUR,Canada,8894.07034790903,8874.092895600434,S4864,R4864,T4864,2024-04-21 17:31:38.244486,0.002246154069749669,339.6166892461273,0.9977538459302503
Western Union,22,15.221655669824415,3.7283688636168653,JPY,Germany,EUR,Canada,5225.831197448886,5206.881172915445,S4865,R4865,T4865,2024-07-29 17:31:38.244488,0.0036262220912707983,416.90053973570815,0.9963737779087293
ACH,45,10.508542122712965,1.2082711806211641,CAD,Canada,USD,Japan,568.826519032353,557.1097057290189,S4866,R4866,T4866,2023-08-25 17:31:38.244489,0.02059821916050246,527.2565986500358,0.9794017808394976
SEPA,3,4.974679382260662,2.4585584936868625,USD,UK,USD,Germany,5543.547087417747,5536.1138495418,S4867,R4867,T4867,2024-01-03 17:31:38.244491,0.0013408811648445867,22.29971362784257,0.9986591188351555
SEPA,5,4.5064309418474355,1.6907319248060864,USD,Germany,CAD,UK,5521.441691435649,5515.2445285689955,S4868,R4868,T4868,2024-03-19 17:31:38.244492,0.001122381293325254,30.98581433326761,0.9988776187066748
Western Union,20,7.324623322915871,3.80288066723106,GBP,Germany,GBP,USA,886.6080506946166,875.4805467044697,S4869,R4869,T4869,2023-08-24 17:31:38.244494,0.012550646231363502,222.55007980293863,0.9874493537686365
Western Union,12,8.142201032686598,1.9828727585605375,EUR,Germany,EUR,Japan,3425.1140086757678,3414.9889348845204,S4870,R4870,T4870,2024-06-08 17:31:38.244496,0.002956127523230018,121.50088549496563,0.99704387247677
SWIFT,36,24.065890708759092,2.55712738165315,USD,USA,CAD,Canada,2214.211364821338,2187.588346730926,S4871,R4871,T4871,2024-04-10 17:31:38.244497,0.012023702214427221,958.4286512548407,0.9879762977855728
PayPal,57,17.716475478578182,3.5143893951088447,CAD,Japan,CAD,Canada,822.8297456913881,801.5988808177011,S4872,R4872,T4872,2023-10-31 17:31:38.244499,0.025802257374455576,1210.1592978001604,0.9741977426255445
SWIFT,45,27.35470699834424,3.545403531873526,USD,USA,CAD,UK,1733.316749657819,1702.4166391276012,S4873,R4873,T4873,2023-11-03 17:31:38.244500,0.01782715740577588,1390.5049738597995,0.9821728425942241
PayPal,20,8.010271574629098,3.0276263437859803,JPY,Canada,GBP,USA,5634.76434561639,5623.726447697974,S4874,R4874,T4874,2024-04-23 17:31:38.244502,0.0019588925536880883,220.75795836830156,0.9980411074463119
PayPal,32,10.35653456652857,3.8874323178573977,CAD,Japan,JPY,UK,8896.567061096619,8882.323094212234,S4875,R4875,T4875,2023-09-12 17:31:38.244503,0.0016010632850363981,455.80694030035096,0.9983989367149637
PayPal,44,12.161900403764461,2.8439077199028633,EUR,Canada,JPY,UK,1382.989243983071,1367.9834358594037,S4876,R4876,T4876,2024-01-19 17:31:38.244505,0.010850271026295133,660.2555574413623,0.9891497289737049
PayPal,40,17.43440787210666,0.8533303134471446,GBP,Germany,EUR,USA,6512.565862602724,6494.27812441717,S4877,R4877,T4877,2024-08-15 17:31:38.244506,0.002808069595206393,731.5095274221522,0.9971919304047936
SEPA,7,4.926899204107715,0.5543554831640776,USD,Germany,GBP,UK,4491.396839948289,4485.915585261017,S4878,R4878,T4878,2023-11-03 17:31:38.244508,0.0012203897545902224,38.36878281090255,0.9987796102454097
SEPA,1,3.4981403474717263,2.4693155685360217,USD,UK,EUR,Germany,5460.2393757628115,5454.271919846804,S4879,R4879,T4879,2023-10-15 17:31:38.244509,0.0010928927296661012,5.967455916007748,0.9989071072703339
Western Union,65,8.778805706133015,3.949293802016542,EUR,Germany,CAD,Canada,371.23750721561794,358.50940770746837,S4880,R4880,T4880,2023-08-31 17:31:38.244511,0.034285596850419986,827.3264680297212,0.96571440314958
PayPal,12,13.55047933144521,3.976385749146779,USD,UK,GBP,USA,4467.346219587072,4449.81935450648,S4881,R4881,T4881,2023-11-10 17:31:38.244513,0.003923328127948866,210.32238096710387,0.9960766718720512
SEPA,6,3.116138423370937,1.46689720960619,USD,Germany,JPY,UK,9364.068066120637,9359.48503048766,S4882,R4882,T4882,2024-04-29 17:31:38.244514,0.0004894278427512324,27.498213797862764,0.9995105721572488
PayPal,27,16.72792884576795,1.0408830129253368,JPY,Canada,GBP,USA,8675.338220891608,8657.569409032914,S4883,R4883,T4883,2023-12-20 17:31:38.244516,0.002048198168908635,479.7579201847187,0.9979518018310913
PayPal,39,10.347681551222042,1.8263884445645753,CAD,Germany,JPY,USA,7993.719901657949,7981.5458316621625,S4884,R4884,T4884,2023-11-17 17:31:38.244517,0.0015229542873101717,474.78872983567805,0.9984770457126899
PayPal,19,16.189954463029956,0.7878009847218435,GBP,Canada,EUR,Germany,201.6218657112172,184.6441102634654,S4885,R4885,T4885,2023-12-29 17:31:38.244519,0.0842059237368085,322.5773535072842,0.9157940762631914
SEPA,14,4.066497088851651,3.959065986567794,GBP,Germany,EUR,UK,8867.093308575535,8859.067745500115,S4886,R4886,T4886,2023-08-30 17:31:38.244521,0.000905095141793283,112.35788305587224,0.9990949048582066
SWIFT,35,24.647539272763407,2.7227691626951738,GBP,USA,CAD,Canada,1768.0689543816884,1740.6986459462298,S4887,R4887,T4887,2024-07-21 17:31:38.244522,0.015480339931103112,957.9607952410503,0.9845196600688969
PayPal,59,18.44234240890524,1.9637985433944884,GBP,Japan,CAD,Canada,5553.602302079495,5533.1961611271945,S4888,R4888,T4888,2024-03-04 17:31:38.244524,0.0036743972366654414,1203.9623161856841,0.9963256027633345
PayPal,67,12.328944983272166,2.5661748053736733,GBP,Canada,USD,UK,2983.391394327851,2968.496274539205,S4889,R4889,T4889,2024-02-28 17:31:38.244525,0.004992680416309126,997.9730258392713,0.9950073195836908
PayPal,10,8.824284190439432,0.9808800083938938,GBP,Germany,JPY,Japan,931.0896267059186,921.2844625070852,S4890,R4890,T4890,2024-05-04 17:31:38.244527,0.010530848929681239,98.05164198833326,0.9894691510703187
SEPA,11,3.09476813718111,3.5092542521542933,EUR,UK,JPY,Germany,6391.606833920516,6385.002811531181,S4891,R4891,T4891,2023-10-22 17:31:38.244528,0.001033233514033997,72.64424628268944,0.998966766485966
PayPal,19,11.894983850531519,1.6526827550338017,USD,UK,EUR,USA,287.860293122475,274.3126265169097,S4892,R4892,T4892,2024-07-28 17:31:38.244530,0.047063339158767675,257.40566550574107,0.9529366608412323
SWIFT,32,29.05304528267429,0.7315918196175432,CAD,USA,CAD,UK,5371.090787058993,5341.306149956701,S4893,R4893,T4893,2024-03-13 17:31:38.244531,0.0055453609486651,953.1083872733386,0.9944546390513349
PayPal,61,16.096082628192953,2.1531772631350643,JPY,UK,EUR,USA,9094.803689652777,9076.554429761449,S4894,R4894,T4894,2023-12-28 17:31:38.244533,0.002006558966422808,1113.204853371009,0.9979934410335771
Western Union,32,13.405587167456133,3.8934036405610337,JPY,UK,EUR,Japan,8241.476649341079,8224.17765853306,S4895,R4895,T4895,2023-11-23 17:31:38.244534,0.002099015934165178,553.5677058565493,0.9979009840658347
ACH,52,14.464360698760547,1.6820330654493185,USD,Canada,EUR,Japan,2375.9243429444346,2359.777949180225,S4896,R4896,T4896,2024-04-29 17:31:38.244536,0.0067958366654890905,839.612475738913,0.993204163334511
SEPA,4,3.9336417737040503,3.9137972769090057,USD,Germany,EUR,UK,5565.351960278764,5557.50452122815,S4897,R4897,T4897,2023-10-09 17:31:38.244538,0.0014100526088236807,31.389756202452226,0.9985899473911762
Western Union,60,11.165550438360722,2.9796182176477704,CAD,Germany,GBP,Canada,9912.578536443985,9898.433367787977,S4898,R4898,T4898,2023-12-12 17:31:38.244539,0.0014269918370889293,848.7101193605096,0.9985730081629111
PayPal,12,19.15323036438606,0.5907842468704108,EUR,Japan,GBP,UK,2330.7879796361267,2311.0439650248704,S4899,R4899,T4899,2024-05-02 17:31:38.244541,0.008470961230175397,236.92817533507764,0.9915290387698247
SWIFT,31,20.705470043685313,1.7926668923166496,JPY,USA,GBP,UK,5338.681373012973,5316.183236076971,S4900,R4900,T4900,2024-07-27 17:31:38.244542,0.004214174880285985,697.4422450160608,0.995785825119714
Western Union,49,16.93914656759702,0.807230916087895,EUR,USA,GBP,Germany,2143.8680196113933,2126.121642127708,S4901,R4901,T4901,2023-12-14 17:31:38.244544,0.00827773786508635,869.5724967005609,0.9917222621349135
SWIFT,49,23.46655799947365,3.9797279646711763,EUR,USA,CAD,Canada,3703.2803757098372,3675.8340897456924,S4902,R4902,T4902,2024-01-11 17:31:38.244545,0.007411344316289846,1344.8680122430965,0.9925886556837101
SWIFT,44,25.553296176035495,1.0359482429348161,USD,USA,JPY,Canada,1454.959249983094,1428.3700055641236,S4903,R4903,T4903,2023-11-06 17:31:38.244547,0.01827490661286855,1169.9267544346935,0.9817250933871314
SEPA,14,1.90849422175563,3.109060227655293,USD,Germany,GBP,UK,1346.4808263022335,1341.4632718528226,S4904,R4904,T4904,2024-02-12 17:31:38.244548,0.0037264210164732595,70.24576229175292,0.9962735789835268
Western Union,36,9.73880488734527,0.5588061242085199,JPY,Canada,USD,USA,9379.570249887252,9369.272638875698,S4905,R4905,T4905,2024-05-30 17:31:38.244550,0.0010978766337058537,370.7139964159364,0.9989021233662941
PayPal,33,10.178970249635569,3.0709365165457982,JPY,Canada,GBP,Germany,9097.357559176775,9084.107652410594,S4906,R4906,T4906,2024-04-26 17:31:38.244551,0.0014564566336975281,437.2469232839851,0.9985435433663025
Western Union,18,14.110525178827682,1.3293851041872788,USD,UK,JPY,Japan,1292.7696212281837,1277.3297109451687,S4907,R4907,T4907,2024-08-01 17:31:38.244553,0.011943280557866465,277.9183850942693,0.9880567194421335
Western Union,33,19.652308445447026,3.984132622237836,JPY,USA,USD,Japan,1664.361974244421,1640.725533176736,S4908,R4908,T4908,2023-11-07 17:31:38.244554,0.014201502698002471,780.0025552336004,0.9857984973019975
SWIFT,34,20.85196933809615,1.5105527626333757,CAD,USA,EUR,Canada,4484.926942376827,4462.564420276098,S4909,R4909,T4909,2023-09-15 17:31:38.244556,0.004986150808708226,760.3257514248039,0.9950138491912918
PayPal,16,18.058822892108914,1.3118706439788055,USD,Canada,GBP,Germany,4900.549425099259,4881.178731563171,S4910,R4910,T4910,2024-05-11 17:31:38.244558,0.003952759549138794,309.93109657740354,0.9960472404508611
Western Union,56,19.826591763843986,2.163176491926052,GBP,Japan,GBP,USA,5420.8710649738205,5398.88129671805,S4911,R4911,T4911,2024-03-17 17:31:38.244559,0.004056500881906925,1231.4270223231222,0.995943499118093
PayPal,30,10.584389262258147,0.5096587697684835,GBP,Canada,GBP,UK,5787.480897616502,5776.386849584475,S4912,R4912,T4912,2023-10-27 17:31:38.244561,0.0019169044750705904,332.82144096079895,0.9980830955249294
PayPal,35,18.516355725063583,0.9432562477151943,EUR,USA,CAD,Germany,221.1690204152177,201.7094084424389,S4913,R4913,T4913,2023-09-15 17:31:38.244562,0.08798525189579329,681.0864190472572,0.9120147481042067
Western Union,34,14.267324542137994,3.819306625242337,JPY,Japan,CAD,Germany,2623.3415265858384,2605.254895418458,S4914,R4914,T4914,2023-11-24 17:31:38.244564,0.006894501148281396,614.9454596909313,0.9931054988517186
PayPal,60,9.495442968651957,2.9591504335794867,USD,Germany,CAD,USA,6847.596561581926,6835.141968179694,S4915,R4915,T4915,2024-08-17 17:31:38.244565,0.001818826984070188,747.2756041338866,0.9981811730159298
SEPA,3,4.105768222737073,1.3379232795169205,USD,Germany,GBP,UK,4403.343626419061,4397.899934916807,S4916,R4916,T4916,2023-11-30 17:31:38.244567,0.0012362631591123349,16.33107450676198,0.9987637368408876
PayPal,55,11.013977872376636,2.8177489082682334,CAD,USA,CAD,Germany,3801.169931971594,3787.3382051909493,S4917,R4917,T4917,2023-12-12 17:31:38.244568,0.0036388077955437836,760.7449729354678,0.9963611922044563
PayPal,19,9.363359456407327,1.2054176032923056,JPY,Canada,CAD,USA,6736.386994810582,6725.8182177508825,S4918,R4918,T4918,2024-04-30 17:31:38.244570,0.001568908833153641,200.80676413429302,0.9984310911668464
SEPA,12,3.2436882590806277,3.6417705387611585,EUR,UK,EUR,Germany,1181.122537628972,1174.2370788311302,S4919,R4919,T4919,2024-04-24 17:31:38.244571,0.005829588868623154,82.62550557410144,0.9941704111313769
PayPal,28,13.686578094987915,0.5873315956370111,CAD,Canada,JPY,USA,1235.2639485926522,1220.9900389020272,S4920,R4920,T4920,2023-09-27 17:31:38.244573,0.011555351960920841,399.66947133749795,0.988444648039079
PayPal,10,13.885405562490565,3.966321020350404,JPY,Canada,EUR,USA,7957.8697468475975,7940.018020264756,S4921,R4921,T4921,2024-05-12 17:31:38.244574,0.0022432795648499636,178.51726582840968,0.99775672043515
SEPA,12,4.135871704352844,1.1636320823551816,JPY,UK,CAD,Germany,558.1792194063073,552.8797156195993,S4922,R4922,T4922,2023-09-18 17:31:38.244576,0.009494269228339788,63.594045440496316,0.9905057307716603
Western Union,31,17.02218148730082,0.8246382743026036,CAD,Japan,JPY,Canada,7838.049936680757,7820.203116919154,S4923,R4923,T4923,2024-05-20 17:31:38.244578,0.0022769464223598916,553.2514126097061,0.9977230535776401
SWIFT,34,29.450789770967905,1.066612953782724,CAD,USA,USD,UK,7583.160744324595,7552.6433415998445,S4924,R4924,T4924,2024-04-10 17:31:38.244579,0.004024364477251854,1037.5916926415214,0.9959756355227481
Western Union,65,18.96375971716041,3.303826407694162,CAD,Japan,CAD,UK,7683.63749954496,7661.369913420105,S4925,R4925,T4925,2024-04-27 17:31:38.244581,0.002898052664011454,1447.3930981155472,0.9971019473359886
ACH,46,10.991324418297395,2.7504723068250034,CAD,Canada,USD,Japan,4082.426000606862,4068.68420388174,S4926,R4926,T4926,2024-08-06 17:31:38.244582,0.003366085931032099,632.1226493556303,0.996633914068968
ACH,54,11.173640107404731,3.016359617725223,EUR,Canada,USD,Japan,9108.64227156368,9094.45227183855,S4927,R4927,T4927,2023-12-10 17:31:38.244584,0.00155786112815406,766.2599851570176,0.998442138871846
PayPal,55,17.859760370752564,2.5684362373629472,CAD,UK,EUR,Canada,4507.777776952669,4487.349580344554,S4928,R4928,T4928,2024-07-06 17:31:38.244585,0.00453176656412848,1123.5508134463532,0.9954682334358715
PayPal,65,14.655246932044784,2.2828468126475365,JPY,Canada,CAD,UK,7401.364225237252,7384.42613149256,S4929,R4929,T4929,2023-11-15 17:31:38.244587,0.002288509689461927,1100.976093405001,0.9977114903105381
Western Union,14,15.770247771417463,3.82134415263317,CAD,Canada,EUR,Germany,3750.434920891857,3730.8433289678064,S4930,R4930,T4930,2024-04-03 17:31:38.244589,0.005223818660314664,274.28228693670883,0.9947761813396854
SWIFT,39,28.124402403965895,2.125399320373477,JPY,USA,JPY,Canada,590.59986116285,560.3500594385106,S4931,R4931,T4931,2023-09-12 17:31:38.244590,0.05121877554251303,1179.7422672492355,0.948781224457487
Western Union,17,12.496068354816636,3.965194102211922,EUR,USA,CAD,Germany,3819.1433850907774,3802.682122633749,S4932,R4932,T4932,2023-09-07 17:31:38.244592,0.004310197548824758,279.8414617694855,0.9956898024511752
SEPA,4,2.4104833374555734,2.8409974797162105,JPY,Germany,GBP,UK,9176.133648054896,9170.882167237725,S4933,R4933,T4933,2024-05-01 17:31:38.244593,0.00057229776925546,21.005923268687134,0.9994277022307446
PayPal,42,15.505735366756484,1.5149652814478707,USD,Japan,USD,Canada,6145.96927827843,6128.948577630225,S4934,R4934,T4934,2023-09-23 17:31:38.244595,0.0027694086770593306,714.8694272245829,0.9972305913229407
PayPal,14,7.736179793062452,2.6671596208671904,EUR,USA,JPY,Germany,6793.3292003604765,6782.925860946547,S4935,R4935,T4935,2024-03-27 17:31:38.244596,0.0015314051633737414,145.646751795015,0.9984685948366263
PayPal,11,7.967227234191688,2.216298053746023,JPY,Canada,GBP,UK,7383.774493709767,7373.5909684218295,S4936,R4936,T4936,2024-02-05 17:31:38.244598,0.001379176097077863,112.01877816731482,0.9986208239029222
Western Union,22,8.15034222592579,3.3778046691307386,EUR,Germany,GBP,Canada,3910.0991362185237,3898.570989323467,S4937,R4937,T4937,2023-11-14 17:31:38.244599,0.0029483004122001517,253.61923169124367,0.9970516995877998
PayPal,34,17.26740149596064,0.875484194980115,GBP,Japan,USD,USA,3101.960073278121,3083.8171875871803,S4938,R4938,T4938,2024-07-26 17:31:38.244601,0.005848845653183257,616.8581134919857,0.9941511543468168
PayPal,51,19.751485439869036,0.54299958477814,CAD,UK,CAD,Japan,4978.465398776888,4958.170913752241,S4939,R4939,T4939,2024-04-19 17:31:38.244602,0.004076453967046379,1035.018736257006,0.9959235460329537
Western Union,39,14.02591446597745,1.98203521078452,GBP,Germany,JPY,USA,6795.40816742262,6779.400217745858,S4940,R4940,T4940,2024-01-28 17:31:38.244604,0.002355700979597449,624.3100373937168,0.9976442990204025
SEPA,11,3.1625559780523247,3.5697123890509896,GBP,Germany,GBP,UK,8322.845850386944,8316.113582019841,S4941,R4941,T4941,2023-10-12 17:31:38.244606,0.0008088901907020564,74.05495203813646,0.999191109809298
PayPal,66,19.933716267507286,0.662789018936132,GBP,Canada,USD,UK,1450.2912947492152,1429.6947894627717,S4942,R4942,T4942,2024-02-04 17:31:38.244607,0.014201633396692883,1359.3693489052655,0.985798366603307
PayPal,55,9.492260295944817,2.706893515898228,EUR,Japan,USD,UK,4200.08940956416,4187.890255752317,S4943,R4943,T4943,2024-06-30 17:31:38.244609,0.00290449860044978,670.9534596513674,0.9970955013995503
